plot_type,varname,casename,apply_log10,time_period,sel_dict,filepath,date
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0001-01-01_0001-12-31,{},histogram/CaCO3_FLUX_100m.0001-01-01_0001-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0001-01-01_0001-12-31,{},histogram/CaCO3_FLUX_100m.0001-01-01_0001-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0002-01-01_0002-12-31,{},histogram/CaCO3_FLUX_100m.0002-01-01_0002-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0002-01-01_0002-12-31,{},histogram/CaCO3_FLUX_100m.0002-01-01_0002-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0003-01-01_0003-12-31,{},histogram/CaCO3_FLUX_100m.0003-01-01_0003-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0003-01-01_0003-12-31,{},histogram/CaCO3_FLUX_100m.0003-01-01_0003-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0004-01-01_0004-12-31,{},histogram/CaCO3_FLUX_100m.0004-01-01_0004-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0004-01-01_0004-12-31,{},histogram/CaCO3_FLUX_100m.0004-01-01_0004-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0005-01-01_0005-12-31,{},histogram/CaCO3_FLUX_100m.0005-01-01_0005-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0005-01-01_0005-12-31,{},histogram/CaCO3_FLUX_100m.0005-01-01_0005-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0006-01-01_0006-12-31,{},histogram/CaCO3_FLUX_100m.0006-01-01_0006-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0006-01-01_0006-12-31,{},histogram/CaCO3_FLUX_100m.0006-01-01_0006-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0007-01-01_0007-12-31,{},histogram/CaCO3_FLUX_100m.0007-01-01_0007-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0007-01-01_0007-12-31,{},histogram/CaCO3_FLUX_100m.0007-01-01_0007-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0008-01-01_0008-12-31,{},histogram/CaCO3_FLUX_100m.0008-01-01_0008-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0008-01-01_0008-12-31,{},histogram/CaCO3_FLUX_100m.0008-01-01_0008-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0009-01-01_0009-12-31,{},histogram/CaCO3_FLUX_100m.0009-01-01_0009-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0009-01-01_0009-12-31,{},histogram/CaCO3_FLUX_100m.0009-01-01_0009-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0010-01-01_0010-12-31,{},histogram/CaCO3_FLUX_100m.0010-01-01_0010-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0010-01-01_0010-12-31,{},histogram/CaCO3_FLUX_100m.0010-01-01_0010-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0011-01-01_0011-12-31,{},histogram/CaCO3_FLUX_100m.0011-01-01_0011-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0011-01-01_0011-12-31,{},histogram/CaCO3_FLUX_100m.0011-01-01_0011-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0012-01-01_0012-12-31,{},histogram/CaCO3_FLUX_100m.0012-01-01_0012-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0012-01-01_0012-12-31,{},histogram/CaCO3_FLUX_100m.0012-01-01_0012-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0013-01-01_0013-12-31,{},histogram/CaCO3_FLUX_100m.0013-01-01_0013-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0013-01-01_0013-12-31,{},histogram/CaCO3_FLUX_100m.0013-01-01_0013-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0014-01-01_0014-12-31,{},histogram/CaCO3_FLUX_100m.0014-01-01_0014-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0014-01-01_0014-12-31,{},histogram/CaCO3_FLUX_100m.0014-01-01_0014-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0015-01-01_0015-12-31,{},histogram/CaCO3_FLUX_100m.0015-01-01_0015-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0015-01-01_0015-12-31,{},histogram/CaCO3_FLUX_100m.0015-01-01_0015-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0016-01-01_0016-12-31,{},histogram/CaCO3_FLUX_100m.0016-01-01_0016-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0016-01-01_0016-12-31,{},histogram/CaCO3_FLUX_100m.0016-01-01_0016-12-31.log10.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0017-01-01_0017-12-31,{},histogram/CaCO3_FLUX_100m.0017-01-01_0017-12-31.png,
histogram,CaCO3_FLUX_100m,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0017-01-01_0017-12-31,{},histogram/CaCO3_FLUX_100m.0017-01-01_0017-12-31.log10.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0001-01-01_0001-12-31,{},histogram/DpCO2.0001-01-01_0001-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0002-01-01_0002-12-31,{},histogram/DpCO2.0002-01-01_0002-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0003-01-01_0003-12-31,{},histogram/DpCO2.0003-01-01_0003-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0004-01-01_0004-12-31,{},histogram/DpCO2.0004-01-01_0004-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0005-01-01_0005-12-31,{},histogram/DpCO2.0005-01-01_0005-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0006-01-01_0006-12-31,{},histogram/DpCO2.0006-01-01_0006-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0007-01-01_0007-12-31,{},histogram/DpCO2.0007-01-01_0007-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0008-01-01_0008-12-31,{},histogram/DpCO2.0008-01-01_0008-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0009-01-01_0009-12-31,{},histogram/DpCO2.0009-01-01_0009-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0010-01-01_0010-12-31,{},histogram/DpCO2.0010-01-01_0010-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0011-01-01_0011-12-31,{},histogram/DpCO2.0011-01-01_0011-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0012-01-01_0012-12-31,{},histogram/DpCO2.0012-01-01_0012-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0013-01-01_0013-12-31,{},histogram/DpCO2.0013-01-01_0013-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0014-01-01_0014-12-31,{},histogram/DpCO2.0014-01-01_0014-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0015-01-01_0015-12-31,{},histogram/DpCO2.0015-01-01_0015-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0016-01-01_0016-12-31,{},histogram/DpCO2.0016-01-01_0016-12-31.png,
histogram,DpCO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0017-01-01_0017-12-31,{},histogram/DpCO2.0017-01-01_0017-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0001-01-01_0001-12-31,{},histogram/FG_CO2.0001-01-01_0001-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0002-01-01_0002-12-31,{},histogram/FG_CO2.0002-01-01_0002-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0003-01-01_0003-12-31,{},histogram/FG_CO2.0003-01-01_0003-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0004-01-01_0004-12-31,{},histogram/FG_CO2.0004-01-01_0004-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0005-01-01_0005-12-31,{},histogram/FG_CO2.0005-01-01_0005-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0006-01-01_0006-12-31,{},histogram/FG_CO2.0006-01-01_0006-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0007-01-01_0007-12-31,{},histogram/FG_CO2.0007-01-01_0007-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0008-01-01_0008-12-31,{},histogram/FG_CO2.0008-01-01_0008-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0009-01-01_0009-12-31,{},histogram/FG_CO2.0009-01-01_0009-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0010-01-01_0010-12-31,{},histogram/FG_CO2.0010-01-01_0010-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0011-01-01_0011-12-31,{},histogram/FG_CO2.0011-01-01_0011-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0012-01-01_0012-12-31,{},histogram/FG_CO2.0012-01-01_0012-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0013-01-01_0013-12-31,{},histogram/FG_CO2.0013-01-01_0013-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0014-01-01_0014-12-31,{},histogram/FG_CO2.0014-01-01_0014-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0015-01-01_0015-12-31,{},histogram/FG_CO2.0015-01-01_0015-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0016-01-01_0016-12-31,{},histogram/FG_CO2.0016-01-01_0016-12-31.png,
histogram,FG_CO2,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0017-01-01_0017-12-31,{},histogram/FG_CO2.0017-01-01_0017-12-31.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0001-01-01_0001-12-31,{'z_t': '500.00'},histogram/NH4.0001-01-01_0001-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0001-01-01_0001-12-31,{'z_t': '500.00'},histogram/NH4.0001-01-01_0001-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0002-01-01_0002-12-31,{'z_t': '500.00'},histogram/NH4.0002-01-01_0002-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0002-01-01_0002-12-31,{'z_t': '500.00'},histogram/NH4.0002-01-01_0002-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0003-01-01_0003-12-31,{'z_t': '500.00'},histogram/NH4.0003-01-01_0003-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0003-01-01_0003-12-31,{'z_t': '500.00'},histogram/NH4.0003-01-01_0003-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0004-01-01_0004-12-31,{'z_t': '500.00'},histogram/NH4.0004-01-01_0004-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0004-01-01_0004-12-31,{'z_t': '500.00'},histogram/NH4.0004-01-01_0004-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0005-01-01_0005-12-31,{'z_t': '500.00'},histogram/NH4.0005-01-01_0005-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0005-01-01_0005-12-31,{'z_t': '500.00'},histogram/NH4.0005-01-01_0005-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0006-01-01_0006-12-31,{'z_t': '500.00'},histogram/NH4.0006-01-01_0006-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0006-01-01_0006-12-31,{'z_t': '500.00'},histogram/NH4.0006-01-01_0006-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0007-01-01_0007-12-31,{'z_t': '500.00'},histogram/NH4.0007-01-01_0007-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0007-01-01_0007-12-31,{'z_t': '500.00'},histogram/NH4.0007-01-01_0007-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0008-01-01_0008-12-31,{'z_t': '500.00'},histogram/NH4.0008-01-01_0008-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0008-01-01_0008-12-31,{'z_t': '500.00'},histogram/NH4.0008-01-01_0008-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0009-01-01_0009-12-31,{'z_t': '500.00'},histogram/NH4.0009-01-01_0009-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0009-01-01_0009-12-31,{'z_t': '500.00'},histogram/NH4.0009-01-01_0009-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0010-01-01_0010-12-31,{'z_t': '500.00'},histogram/NH4.0010-01-01_0010-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0010-01-01_0010-12-31,{'z_t': '500.00'},histogram/NH4.0010-01-01_0010-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0011-01-01_0011-12-31,{'z_t': '500.00'},histogram/NH4.0011-01-01_0011-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0011-01-01_0011-12-31,{'z_t': '500.00'},histogram/NH4.0011-01-01_0011-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0012-01-01_0012-12-31,{'z_t': '500.00'},histogram/NH4.0012-01-01_0012-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0012-01-01_0012-12-31,{'z_t': '500.00'},histogram/NH4.0012-01-01_0012-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0013-01-01_0013-12-31,{'z_t': '500.00'},histogram/NH4.0013-01-01_0013-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0013-01-01_0013-12-31,{'z_t': '500.00'},histogram/NH4.0013-01-01_0013-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0014-01-01_0014-12-31,{'z_t': '500.00'},histogram/NH4.0014-01-01_0014-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0014-01-01_0014-12-31,{'z_t': '500.00'},histogram/NH4.0014-01-01_0014-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0015-01-01_0015-12-31,{'z_t': '500.00'},histogram/NH4.0015-01-01_0015-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0015-01-01_0015-12-31,{'z_t': '500.00'},histogram/NH4.0015-01-01_0015-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0016-01-01_0016-12-31,{'z_t': '500.00'},histogram/NH4.0016-01-01_0016-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0016-01-01_0016-12-31,{'z_t': '500.00'},histogram/NH4.0016-01-01_0016-12-31.z_t--500.00.log10.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0017-01-01_0017-12-31,{'z_t': '500.00'},histogram/NH4.0017-01-01_0017-12-31.z_t--500.00.png,
histogram,NH4,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0017-01-01_0017-12-31,{'z_t': '500.00'},histogram/NH4.0017-01-01_0017-12-31.z_t--500.00.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0001-01-01_0001-12-31,{},histogram/NHx_SURFACE_EMIS.0001-01-01_0001-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0001-01-01_0001-12-31,{},histogram/NHx_SURFACE_EMIS.0001-01-01_0001-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0002-01-01_0002-12-31,{},histogram/NHx_SURFACE_EMIS.0002-01-01_0002-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0002-01-01_0002-12-31,{},histogram/NHx_SURFACE_EMIS.0002-01-01_0002-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0003-01-01_0003-12-31,{},histogram/NHx_SURFACE_EMIS.0003-01-01_0003-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0003-01-01_0003-12-31,{},histogram/NHx_SURFACE_EMIS.0003-01-01_0003-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0004-01-01_0004-12-31,{},histogram/NHx_SURFACE_EMIS.0004-01-01_0004-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0004-01-01_0004-12-31,{},histogram/NHx_SURFACE_EMIS.0004-01-01_0004-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0005-01-01_0005-12-31,{},histogram/NHx_SURFACE_EMIS.0005-01-01_0005-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0005-01-01_0005-12-31,{},histogram/NHx_SURFACE_EMIS.0005-01-01_0005-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0006-01-01_0006-12-31,{},histogram/NHx_SURFACE_EMIS.0006-01-01_0006-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0006-01-01_0006-12-31,{},histogram/NHx_SURFACE_EMIS.0006-01-01_0006-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0007-01-01_0007-12-31,{},histogram/NHx_SURFACE_EMIS.0007-01-01_0007-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0007-01-01_0007-12-31,{},histogram/NHx_SURFACE_EMIS.0007-01-01_0007-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0008-01-01_0008-12-31,{},histogram/NHx_SURFACE_EMIS.0008-01-01_0008-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0008-01-01_0008-12-31,{},histogram/NHx_SURFACE_EMIS.0008-01-01_0008-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0009-01-01_0009-12-31,{},histogram/NHx_SURFACE_EMIS.0009-01-01_0009-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0009-01-01_0009-12-31,{},histogram/NHx_SURFACE_EMIS.0009-01-01_0009-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0010-01-01_0010-12-31,{},histogram/NHx_SURFACE_EMIS.0010-01-01_0010-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0010-01-01_0010-12-31,{},histogram/NHx_SURFACE_EMIS.0010-01-01_0010-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0011-01-01_0011-12-31,{},histogram/NHx_SURFACE_EMIS.0011-01-01_0011-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0011-01-01_0011-12-31,{},histogram/NHx_SURFACE_EMIS.0011-01-01_0011-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0012-01-01_0012-12-31,{},histogram/NHx_SURFACE_EMIS.0012-01-01_0012-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0012-01-01_0012-12-31,{},histogram/NHx_SURFACE_EMIS.0012-01-01_0012-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0013-01-01_0013-12-31,{},histogram/NHx_SURFACE_EMIS.0013-01-01_0013-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0013-01-01_0013-12-31,{},histogram/NHx_SURFACE_EMIS.0013-01-01_0013-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0014-01-01_0014-12-31,{},histogram/NHx_SURFACE_EMIS.0014-01-01_0014-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0014-01-01_0014-12-31,{},histogram/NHx_SURFACE_EMIS.0014-01-01_0014-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0015-01-01_0015-12-31,{},histogram/NHx_SURFACE_EMIS.0015-01-01_0015-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0015-01-01_0015-12-31,{},histogram/NHx_SURFACE_EMIS.0015-01-01_0015-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0016-01-01_0016-12-31,{},histogram/NHx_SURFACE_EMIS.0016-01-01_0016-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0016-01-01_0016-12-31,{},histogram/NHx_SURFACE_EMIS.0016-01-01_0016-12-31.log10.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0017-01-01_0017-12-31,{},histogram/NHx_SURFACE_EMIS.0017-01-01_0017-12-31.png,
histogram,NHx_SURFACE_EMIS,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0017-01-01_0017-12-31,{},histogram/NHx_SURFACE_EMIS.0017-01-01_0017-12-31.log10.png,
histogram,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0001-01-01_0001-12-31,{'z_t': '35109.35'},histogram/NO3.0001-01-01_0001-12-31.z_t--35109.35.png,
histogram,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0001-01-01_0001-12-31,{'z_t': '500.00'},histogram/NO3.0001-01-01_0001-12-31.z_t--500.00.png,
histogram,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0001-01-01_0001-12-31,{'z_t': '500.00'},histogram/NO3.0001-01-01_0001-12-31.z_t--500.00.log10.png,
histogram,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0002-01-01_0002-12-31,{'z_t': '35109.35'},histogram/NO3.0002-01-01_0002-12-31.z_t--35109.35.png,
histogram,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0002-01-01_0002-12-31,{'z_t': '500.00'},histogram/NO3.0002-01-01_0002-12-31.z_t--500.00.png,
histogram,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.004,True,0002-01-01_0002-12-31,{'z_t': '500.00'},histogram/NO3.0002-01-01_0002-12-31.z_t--500.00.log10.png,
histogram,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0003-01-01_0003-12-31,{'z_t': '35109.35'},histogram/NO3.0003-01-01_0003-12-31.z_t--35109.35.png,
histogram,NO3,g.e22.G1850ECO_JRA_HR.TL319_t13.004,False,0003-01-01_0003-12-31,{'z_t': '500.00'},histogram/NO3.0003-01-01_0003-12-31.z_t--500.00.png,
