plot_type,varname,casename,apply_log10,time_period,sel_dict,filepath,date
histogram,O2_ZMIN,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0098-01-01_0098-12-31,{},histogram/O2_ZMIN.0098-01-01_0098-12-31.png,
histogram,O2_ZMIN,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0099-01-01_0099-12-31,{},histogram/O2_ZMIN.0099-01-01_0099-12-31.png,
histogram,O2_ZMIN,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0100-01-01_0100-12-31,{},histogram/O2_ZMIN.0100-01-01_0100-12-31.png,
histogram,O2_ZMIN,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0101-01-01_0101-12-31,{},histogram/O2_ZMIN.0101-01-01_0101-12-31.png,
histogram,O2_ZMIN,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0102-01-01_0102-12-31,{},histogram/O2_ZMIN.0102-01-01_0102-12-31.png,
histogram,O2_ZMIN,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0103-01-01_0103-12-31,{},histogram/O2_ZMIN.0103-01-01_0103-12-31.png,
histogram,O2_ZMIN,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0104-01-01_0104-12-31,{},histogram/O2_ZMIN.0104-01-01_0104-12-31.png,
histogram,O2_ZMIN_DEPTH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0095-01-01_0095-12-31,{},histogram/O2_ZMIN_DEPTH.0095-01-01_0095-12-31.png,
histogram,O2_ZMIN_DEPTH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0096-01-01_0096-12-31,{},histogram/O2_ZMIN_DEPTH.0096-01-01_0096-12-31.png,
histogram,O2_ZMIN_DEPTH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0097-01-01_0097-12-31,{},histogram/O2_ZMIN_DEPTH.0097-01-01_0097-12-31.png,
histogram,O2_ZMIN_DEPTH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0098-01-01_0098-12-31,{},histogram/O2_ZMIN_DEPTH.0098-01-01_0098-12-31.png,
histogram,O2_ZMIN_DEPTH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0099-01-01_0099-12-31,{},histogram/O2_ZMIN_DEPTH.0099-01-01_0099-12-31.png,
histogram,O2_ZMIN_DEPTH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0100-01-01_0100-12-31,{},histogram/O2_ZMIN_DEPTH.0100-01-01_0100-12-31.png,
histogram,O2_ZMIN_DEPTH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0101-01-01_0101-12-31,{},histogram/O2_ZMIN_DEPTH.0101-01-01_0101-12-31.png,
histogram,O2_ZMIN_DEPTH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0102-01-01_0102-12-31,{},histogram/O2_ZMIN_DEPTH.0102-01-01_0102-12-31.png,
histogram,O2_ZMIN_DEPTH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0103-01-01_0103-12-31,{},histogram/O2_ZMIN_DEPTH.0103-01-01_0103-12-31.png,
histogram,O2_ZMIN_DEPTH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0104-01-01_0104-12-31,{},histogram/O2_ZMIN_DEPTH.0104-01-01_0104-12-31.png,
histogram,PH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0095-01-01_0095-12-31,{},histogram/PH.0095-01-01_0095-12-31.png,
histogram,PH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0096-01-01_0096-12-31,{},histogram/PH.0096-01-01_0096-12-31.png,
histogram,PH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0097-01-01_0097-12-31,{},histogram/PH.0097-01-01_0097-12-31.png,
histogram,PH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0098-01-01_0098-12-31,{},histogram/PH.0098-01-01_0098-12-31.png,
histogram,PH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0099-01-01_0099-12-31,{},histogram/PH.0099-01-01_0099-12-31.png,
histogram,PH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0100-01-01_0100-12-31,{},histogram/PH.0100-01-01_0100-12-31.png,
histogram,PH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0101-01-01_0101-12-31,{},histogram/PH.0101-01-01_0101-12-31.png,
histogram,PH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0102-01-01_0102-12-31,{},histogram/PH.0102-01-01_0102-12-31.png,
histogram,PH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0103-01-01_0103-12-31,{},histogram/PH.0103-01-01_0103-12-31.png,
histogram,PH,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0104-01-01_0104-12-31,{},histogram/PH.0104-01-01_0104-12-31.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0095-01-01_0095-12-31,{'z_t': '35109.35'},histogram/PO4.0095-01-01_0095-12-31.z_t--35109.35.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0095-01-01_0095-12-31,{'z_t': '500.00'},histogram/PO4.0095-01-01_0095-12-31.z_t--500.00.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0095-01-01_0095-12-31,{'z_t': '500.00'},histogram/PO4.0095-01-01_0095-12-31.z_t--500.00.log10.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0096-01-01_0096-12-31,{'z_t': '35109.35'},histogram/PO4.0096-01-01_0096-12-31.z_t--35109.35.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0096-01-01_0096-12-31,{'z_t': '500.00'},histogram/PO4.0096-01-01_0096-12-31.z_t--500.00.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0096-01-01_0096-12-31,{'z_t': '500.00'},histogram/PO4.0096-01-01_0096-12-31.z_t--500.00.log10.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0097-01-01_0097-12-31,{'z_t': '35109.35'},histogram/PO4.0097-01-01_0097-12-31.z_t--35109.35.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0097-01-01_0097-12-31,{'z_t': '500.00'},histogram/PO4.0097-01-01_0097-12-31.z_t--500.00.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0097-01-01_0097-12-31,{'z_t': '500.00'},histogram/PO4.0097-01-01_0097-12-31.z_t--500.00.log10.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0098-01-01_0098-12-31,{'z_t': '35109.35'},histogram/PO4.0098-01-01_0098-12-31.z_t--35109.35.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0098-01-01_0098-12-31,{'z_t': '500.00'},histogram/PO4.0098-01-01_0098-12-31.z_t--500.00.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0098-01-01_0098-12-31,{'z_t': '500.00'},histogram/PO4.0098-01-01_0098-12-31.z_t--500.00.log10.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0099-01-01_0099-12-31,{'z_t': '35109.35'},histogram/PO4.0099-01-01_0099-12-31.z_t--35109.35.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0099-01-01_0099-12-31,{'z_t': '500.00'},histogram/PO4.0099-01-01_0099-12-31.z_t--500.00.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0099-01-01_0099-12-31,{'z_t': '500.00'},histogram/PO4.0099-01-01_0099-12-31.z_t--500.00.log10.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0100-01-01_0100-12-31,{'z_t': '35109.35'},histogram/PO4.0100-01-01_0100-12-31.z_t--35109.35.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0100-01-01_0100-12-31,{'z_t': '500.00'},histogram/PO4.0100-01-01_0100-12-31.z_t--500.00.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0100-01-01_0100-12-31,{'z_t': '500.00'},histogram/PO4.0100-01-01_0100-12-31.z_t--500.00.log10.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0101-01-01_0101-12-31,{'z_t': '35109.35'},histogram/PO4.0101-01-01_0101-12-31.z_t--35109.35.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0101-01-01_0101-12-31,{'z_t': '500.00'},histogram/PO4.0101-01-01_0101-12-31.z_t--500.00.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0101-01-01_0101-12-31,{'z_t': '500.00'},histogram/PO4.0101-01-01_0101-12-31.z_t--500.00.log10.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0102-01-01_0102-12-31,{'z_t': '35109.35'},histogram/PO4.0102-01-01_0102-12-31.z_t--35109.35.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0102-01-01_0102-12-31,{'z_t': '500.00'},histogram/PO4.0102-01-01_0102-12-31.z_t--500.00.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0102-01-01_0102-12-31,{'z_t': '500.00'},histogram/PO4.0102-01-01_0102-12-31.z_t--500.00.log10.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0103-01-01_0103-12-31,{'z_t': '35109.35'},histogram/PO4.0103-01-01_0103-12-31.z_t--35109.35.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0103-01-01_0103-12-31,{'z_t': '500.00'},histogram/PO4.0103-01-01_0103-12-31.z_t--500.00.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0103-01-01_0103-12-31,{'z_t': '500.00'},histogram/PO4.0103-01-01_0103-12-31.z_t--500.00.log10.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0104-01-01_0104-12-31,{'z_t': '35109.35'},histogram/PO4.0104-01-01_0104-12-31.z_t--35109.35.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0104-01-01_0104-12-31,{'z_t': '500.00'},histogram/PO4.0104-01-01_0104-12-31.z_t--500.00.png,
histogram,PO4,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0104-01-01_0104-12-31,{'z_t': '500.00'},histogram/PO4.0104-01-01_0104-12-31.z_t--500.00.log10.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0095-01-01_0095-12-31,{},histogram/POC_FLUX_100m.0095-01-01_0095-12-31.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0095-01-01_0095-12-31,{},histogram/POC_FLUX_100m.0095-01-01_0095-12-31.log10.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0096-01-01_0096-12-31,{},histogram/POC_FLUX_100m.0096-01-01_0096-12-31.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0096-01-01_0096-12-31,{},histogram/POC_FLUX_100m.0096-01-01_0096-12-31.log10.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0097-01-01_0097-12-31,{},histogram/POC_FLUX_100m.0097-01-01_0097-12-31.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0097-01-01_0097-12-31,{},histogram/POC_FLUX_100m.0097-01-01_0097-12-31.log10.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0098-01-01_0098-12-31,{},histogram/POC_FLUX_100m.0098-01-01_0098-12-31.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0098-01-01_0098-12-31,{},histogram/POC_FLUX_100m.0098-01-01_0098-12-31.log10.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0099-01-01_0099-12-31,{},histogram/POC_FLUX_100m.0099-01-01_0099-12-31.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0099-01-01_0099-12-31,{},histogram/POC_FLUX_100m.0099-01-01_0099-12-31.log10.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0100-01-01_0100-12-31,{},histogram/POC_FLUX_100m.0100-01-01_0100-12-31.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0100-01-01_0100-12-31,{},histogram/POC_FLUX_100m.0100-01-01_0100-12-31.log10.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0101-01-01_0101-12-31,{},histogram/POC_FLUX_100m.0101-01-01_0101-12-31.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0101-01-01_0101-12-31,{},histogram/POC_FLUX_100m.0101-01-01_0101-12-31.log10.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0102-01-01_0102-12-31,{},histogram/POC_FLUX_100m.0102-01-01_0102-12-31.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0102-01-01_0102-12-31,{},histogram/POC_FLUX_100m.0102-01-01_0102-12-31.log10.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0103-01-01_0103-12-31,{},histogram/POC_FLUX_100m.0103-01-01_0103-12-31.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0103-01-01_0103-12-31,{},histogram/POC_FLUX_100m.0103-01-01_0103-12-31.log10.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0104-01-01_0104-12-31,{},histogram/POC_FLUX_100m.0104-01-01_0104-12-31.png,
histogram,POC_FLUX_100m,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0104-01-01_0104-12-31,{},histogram/POC_FLUX_100m.0104-01-01_0104-12-31.log10.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0095-01-01_0095-12-31,{'z_t': '35109.35'},histogram/SiO3.0095-01-01_0095-12-31.z_t--35109.35.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0095-01-01_0095-12-31,{'z_t': '500.00'},histogram/SiO3.0095-01-01_0095-12-31.z_t--500.00.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0095-01-01_0095-12-31,{'z_t': '500.00'},histogram/SiO3.0095-01-01_0095-12-31.z_t--500.00.log10.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0096-01-01_0096-12-31,{'z_t': '35109.35'},histogram/SiO3.0096-01-01_0096-12-31.z_t--35109.35.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0096-01-01_0096-12-31,{'z_t': '500.00'},histogram/SiO3.0096-01-01_0096-12-31.z_t--500.00.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0096-01-01_0096-12-31,{'z_t': '500.00'},histogram/SiO3.0096-01-01_0096-12-31.z_t--500.00.log10.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0097-01-01_0097-12-31,{'z_t': '35109.35'},histogram/SiO3.0097-01-01_0097-12-31.z_t--35109.35.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0097-01-01_0097-12-31,{'z_t': '500.00'},histogram/SiO3.0097-01-01_0097-12-31.z_t--500.00.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0097-01-01_0097-12-31,{'z_t': '500.00'},histogram/SiO3.0097-01-01_0097-12-31.z_t--500.00.log10.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0098-01-01_0098-12-31,{'z_t': '35109.35'},histogram/SiO3.0098-01-01_0098-12-31.z_t--35109.35.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0098-01-01_0098-12-31,{'z_t': '500.00'},histogram/SiO3.0098-01-01_0098-12-31.z_t--500.00.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0098-01-01_0098-12-31,{'z_t': '500.00'},histogram/SiO3.0098-01-01_0098-12-31.z_t--500.00.log10.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0099-01-01_0099-12-31,{'z_t': '35109.35'},histogram/SiO3.0099-01-01_0099-12-31.z_t--35109.35.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0099-01-01_0099-12-31,{'z_t': '500.00'},histogram/SiO3.0099-01-01_0099-12-31.z_t--500.00.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0099-01-01_0099-12-31,{'z_t': '500.00'},histogram/SiO3.0099-01-01_0099-12-31.z_t--500.00.log10.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0100-01-01_0100-12-31,{'z_t': '35109.35'},histogram/SiO3.0100-01-01_0100-12-31.z_t--35109.35.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0100-01-01_0100-12-31,{'z_t': '500.00'},histogram/SiO3.0100-01-01_0100-12-31.z_t--500.00.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0100-01-01_0100-12-31,{'z_t': '500.00'},histogram/SiO3.0100-01-01_0100-12-31.z_t--500.00.log10.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0101-01-01_0101-12-31,{'z_t': '35109.35'},histogram/SiO3.0101-01-01_0101-12-31.z_t--35109.35.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0101-01-01_0101-12-31,{'z_t': '500.00'},histogram/SiO3.0101-01-01_0101-12-31.z_t--500.00.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0101-01-01_0101-12-31,{'z_t': '500.00'},histogram/SiO3.0101-01-01_0101-12-31.z_t--500.00.log10.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0102-01-01_0102-12-31,{'z_t': '35109.35'},histogram/SiO3.0102-01-01_0102-12-31.z_t--35109.35.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0102-01-01_0102-12-31,{'z_t': '500.00'},histogram/SiO3.0102-01-01_0102-12-31.z_t--500.00.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0102-01-01_0102-12-31,{'z_t': '500.00'},histogram/SiO3.0102-01-01_0102-12-31.z_t--500.00.log10.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0103-01-01_0103-12-31,{'z_t': '35109.35'},histogram/SiO3.0103-01-01_0103-12-31.z_t--35109.35.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0103-01-01_0103-12-31,{'z_t': '500.00'},histogram/SiO3.0103-01-01_0103-12-31.z_t--500.00.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0103-01-01_0103-12-31,{'z_t': '500.00'},histogram/SiO3.0103-01-01_0103-12-31.z_t--500.00.log10.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0104-01-01_0104-12-31,{'z_t': '35109.35'},histogram/SiO3.0104-01-01_0104-12-31.z_t--35109.35.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0104-01-01_0104-12-31,{'z_t': '500.00'},histogram/SiO3.0104-01-01_0104-12-31.z_t--500.00.png,
histogram,SiO3,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0104-01-01_0104-12-31,{'z_t': '500.00'},histogram/SiO3.0104-01-01_0104-12-31.z_t--500.00.log10.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0095-01-01_0095-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0095-01-01_0095-12-31.z_t_150m--500.00.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0095-01-01_0095-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0095-01-01_0095-12-31.z_t_150m--500.00.log10.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0096-01-01_0096-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0096-01-01_0096-12-31.z_t_150m--500.00.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0096-01-01_0096-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0096-01-01_0096-12-31.z_t_150m--500.00.log10.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0097-01-01_0097-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0097-01-01_0097-12-31.z_t_150m--500.00.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0097-01-01_0097-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0097-01-01_0097-12-31.z_t_150m--500.00.log10.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0098-01-01_0098-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0098-01-01_0098-12-31.z_t_150m--500.00.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0098-01-01_0098-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0098-01-01_0098-12-31.z_t_150m--500.00.log10.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0099-01-01_0099-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0099-01-01_0099-12-31.z_t_150m--500.00.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0099-01-01_0099-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0099-01-01_0099-12-31.z_t_150m--500.00.log10.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0100-01-01_0100-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0100-01-01_0100-12-31.z_t_150m--500.00.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0100-01-01_0100-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0100-01-01_0100-12-31.z_t_150m--500.00.log10.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0101-01-01_0101-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0101-01-01_0101-12-31.z_t_150m--500.00.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0101-01-01_0101-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0101-01-01_0101-12-31.z_t_150m--500.00.log10.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0102-01-01_0102-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0102-01-01_0102-12-31.z_t_150m--500.00.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0102-01-01_0102-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0102-01-01_0102-12-31.z_t_150m--500.00.log10.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0103-01-01_0103-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0103-01-01_0103-12-31.z_t_150m--500.00.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0103-01-01_0103-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0103-01-01_0103-12-31.z_t_150m--500.00.log10.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0104-01-01_0104-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0104-01-01_0104-12-31.z_t_150m--500.00.png,
histogram,coccoChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0104-01-01_0104-12-31,{'z_t_150m': '500.00'},histogram/coccoChl.0104-01-01_0104-12-31.z_t_150m--500.00.log10.png,
histogram,diatChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0095-01-01_0095-12-31,{'z_t_150m': '500.00'},histogram/diatChl.0095-01-01_0095-12-31.z_t_150m--500.00.png,
histogram,diatChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0095-01-01_0095-12-31,{'z_t_150m': '500.00'},histogram/diatChl.0095-01-01_0095-12-31.z_t_150m--500.00.log10.png,
histogram,diatChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0096-01-01_0096-12-31,{'z_t_150m': '500.00'},histogram/diatChl.0096-01-01_0096-12-31.z_t_150m--500.00.png,
histogram,diatChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0096-01-01_0096-12-31,{'z_t_150m': '500.00'},histogram/diatChl.0096-01-01_0096-12-31.z_t_150m--500.00.log10.png,
histogram,diatChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,False,0097-01-01_0097-12-31,{'z_t_150m': '500.00'},histogram/diatChl.0097-01-01_0097-12-31.z_t_150m--500.00.png,
histogram,diatChl,g.e22b05.G1850ECOIAF_JRA.TL319_g17.cocco.001,True,0097-01-01_0097-12-31,{'z_t_150m': '500.00'},histogram/diatChl.0097-01-01_0097-12-31.z_t_150m--500.00.log10.png,
